STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,STATION,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,9/25/2016,0,",,7,0700",86,",,7",78,",,7",82,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,9/26/2016,0.34,",,7,0700",86,",,7",74,",,7",78,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,9/27/2016,0.05,",,7,0700",83,",,7",77,",,7",78,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,9/28/2016,0,",,7,0700",83,",,7",77,",,7",78,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,9/29/2016,0.18,",,7,0700",85,",,7",74,",,7",82,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,9/30/2016,0.15,",,7,0700",83,",,7",74,",,7",78,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10/1/2016,0.07,",,7,0700",84,",,7",74,",,7",79,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10/2/2016,0,",,7,0700",85,",,7",76,",,7",81,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10/3/2016,0,",,7,0700",83,",,7",77,",,7",79,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10/4/2016,0,",,7,0700",82,",,7",78,",,7",80,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10/5/2016,0,",,7,0700",85,",,7",78,",,7",80,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10/6/2016,0,",,7,0700",85,",,7",77,",,7",80,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10/7/2016,0,",,7,0700",85,",,7",77,",,7",79,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10/8/2016,0,",,7,0700",84,",,7",76,",,7",82,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10/9/2016,0,",,7,0700",85,",,7",76,",,7",80,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10/10/2016,0,",,7,0700",85,",,7",70,",,7",78,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10/11/2016,0,",,7,0700",83,",,7",75,",,7",81,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10/12/2016,0,",,7,0700",85,",,7",75,",,7",81,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10/13/2016,0,",,7,0700",84,",,7",77,",,7",79,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10/14/2016,0,",,7,0700",85,",,7",77,",,7",80,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10/15/2016,0,",,7,0700",83,",,7",75,",,7",79,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10/16/2016,0,",,7,0700",85,",,7",76,",,7",81,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10/17/2016,0.12,",,7,0700",85,",,7",75,",,7",80,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10/18/2016,0.02,",,7,0700",85,",,7",75,",,7",80,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10/19/2016,0,",,7,0700",86,",,7",77,",,7",78,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10/21/2016,,,85,",,7",77,",,7",79,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10/22/2016,0,",,7,0700",84,",,7",75,",,7",80,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10/23/2016,0,",,7,0700",84,",,7",76,",,7",81,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10/24/2016,0,",,7,0700",84,",,7",74,",,7",75,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10/25/2016,0.12,",,7,0700",79,",,7",73,",,7",77,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10/26/2016,0.02,",,7,0700",84,",,7",72,",,7",78,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10/27/2016,0.08,",,7,0700",83,",,7",73,",,7",78,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10/28/2016,0.06,",,7,0700",82,",,7",73,",,7",78,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10/29/2016,0.01,",,7,0700",84,",,7",74,",,7",78,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10/30/2016,0,",,7,0700",82,",,7",74,",,7",79,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10/31/2016,0.13,",,7,0700",84,",,7",73,",,7",78,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,11/1/2016,0.01,",,7,0700",83,",,7",76,",,7",79,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,11/2/2016,0,",,7,0700",83,",,7",75,",,7",76,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,11/3/2016,0,",,7,0700",85,",,7",74,",,7",77,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,11/4/2016,0,",,7,0700",83,",,7",75,",,7",76,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,11/5/2016,0.02,",,7,0700",84,",,7",73,",,7",78,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,11/6/2016,0,",,7,0700",84,",,7",74,",,7",78,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,11/7/2016,0,",,7,0700",84,",,7",69,",,7",76,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,11/8/2016,0.15,",,7,0700",80,",,7",71,",,7",77,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,11/9/2016,0,",,7,0700",82,",,7",68,",,7",75,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,11/10/2016,0,",,7,0700",83,",,7",66,",,7",72,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,11/11/2016,0,",,7,0700",83,",,7",68,",,7",73,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,11/12/2016,0,",,7,0700",84,",,7",67,",,7",79,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,11/13/2016,0,",,7,0700",84,",,7",67,",,7",79,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,11/14/2016,0,",,7,0700",84,",,7",76,",,7",78,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,11/15/2016,0,",,7,0700",84,",,7",76,",,7",77,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,11/16/2016,0.07,",,7,0700",84,",,7",73,",,7",77,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,11/17/2016,0,",,7,0700",83,",,7",76,",,7",77,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,11/18/2016,0.02,",,7,0700",84,",,7",74,",,7",77,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,11/19/2016,0.13,",,7,0700",84,",,7",72,",,7",76,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,11/20/2016,0.4,",,7,0700",84,",,7",72,",,7",80,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,11/21/2016,0.07,",,7,0700",82,",,7",74,",,7",75,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,11/22/2016,0.31,",,7,0700",77,",,7",73,",,7",76,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,11/23/2016,0.03,",,7,0700",83,",,7",73,",,7",75,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,11/24/2016,0.21,",,7,0700",81,",,7",71,",,7",75,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,11/25/2016,0.11,",,7,0700",80,",,7",73,",,7",76,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,11/26/2016,0.03,",,7,0700",79,",,7",73,",,7",78,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,11/27/2016,0,",,7,0700",82,",,7",73,",,7",78,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,11/28/2016,0,",,7,0700",80,",,7",75,",,7",77,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,11/29/2016,0.06,",,7,0700",83,",,7",71,",,7",76,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,11/30/2016,0,",,7,0700",78,",,7",71,",,7",76,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,12/1/2016,0.16,",,7,0700",80,",,7",71,",,7",76,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,12/2/2016,0.01,",,7,0700",78,",,7",72,",,7",75,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,12/3/2016,0.02,",,7,0700",83,",,7",70,",,7",75,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,12/4/2016,0.32,",,7,0700",83,",,7",66,",,7",75,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,12/5/2016,0.45,",,7,0700",77,",,7",67,",,7",70,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,12/6/2016,0,",,7,0700",82,",,7",67,",,7",70,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,12/7/2016,0.07,",,7,0700",81,",,7",67,",,7",74,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,12/8/2016,0.01,",,7,0700",82,",,7",72,",,7",73,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,12/10/2016,,,80,",,7",70,",,7",72,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,12/11/2016,0.06,",,7,0700",78,",,7",68,",,7",78,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,12/12/2016,0,",,7,0700",82,",,7",66,",,7",67,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,12/13/2016,0.15,",,7,0700",78,",,7",66,",,7",69,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,12/14/2016,0.05,",,7,0700",78,",,7",69,",,7",71,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,12/15/2016,0,",,7,0700",80,",,7",62,",,7",74,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,12/16/2016,0,",,7,0700",78,",,7",58,",,7",63,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,12/17/2016,0.16,",,7,0700",78,",,7",61,",,7",76,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,12/18/2016,0.27,",,7,0700",77,",,7",61,",,7",76,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,12/19/2016,0.02,",,7,0700",78,",,7",61,",,7",71,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,12/20/2016,0.01,",,7,0700",80,",,7",71,",,7",76,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,12/21/2016,0.06,",,7,0700",80,",,7",72,",,7",77,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,12/22/2016,0.14,",,7,0700",78,",,7",71,",,7",73,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,12/23/2016,0.02,",,7,0700",79,",,7",70,",,7",71,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,12/24/2016,0.06,",,7,0700",80,",,7",70,",,7",78,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,12/25/2016,0,",,7,0700",79,",,7",74,",,7",78,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,12/26/2016,0.06,",,7,0700",79,",,7",72,",,7",75,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,12/27/2016,0,",,7,0700",79,",,7",71,",,7",75,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,12/28/2016,0.06,",,7,0700",79,",,7",71,",,7",72,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,12/29/2016,0.05,",,7,0700",80,",,7",71,",,7",77,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,12/30/2016,0.07,",,7,0700",78,",,7",69,",,7",72,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,1/1/2017,,,76,",,7",66,",,7",74,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,1/3/2017,,,78,",,7",64,",,7",73,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,1/4/2017,0.18,",,7,0700",79,",,7",65,",,7",73,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,1/5/2017,0.42,",,7,0700",79,",,7",63,",,7",71,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,1/6/2017,0.01,",,7,0700",76,",,7",63,",,7",74,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,1/7/2017,0,",,7,0700",75,",,7",63,",,7",72,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,1/8/2017,0,",,7,0700",77,",,7",59,",,7",74,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,1/9/2017,0,",,7,0700",77,",,7",60,",,7",77,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,1/10/2017,0,",,7,0700",79,",,7",62,",,7",75,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,1/12/2017,,,82,",,7",64,",,7",81,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,1/15/2017,,,83,",,7",64,",,7",78,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,1/16/2017,0,",,7,0700",81,",,7",69,",,7",80,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,1/18/2017,,,82,",,7",69,",,7",75,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,1/19/2017,0,",,7,0700",78,",,7",74,",,7",78,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,1/20/2017,0,",,7,0700",82,",,7",71,",,7",73,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,1/21/2017,0.11,",,7,0700",82,",,7",70,",,7",74,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,1/22/2017,0.04,",,7,0700",76,",,7",69,",,7",74,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,1/23/2017,0,",,7,0700",76,",,7",73,",,7",74,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,1/24/2017,0.08,",,7,0700",78,",,7",72,",,7",74,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,1/25/2017,0,",,7,0700",78,",,7",72,",,7",72,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,1/26/2017,0,",,7,0700",80,",,7",67,",,7",74,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,1/27/2017,0,",,7,0700",80,",,7",67,",,7",74,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,1/29/2017,,,81,",,7",65,",,7",73,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,1/30/2017,0,",,7,0700",74,",,7",65,",,7",70,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,1/31/2017,0,",,7,0700",76,",,7",65,",,7",70,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,2/1/2017,0,",,7,0700",76,",,7",69,",,7",70,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,2/2/2017,0,",,7,0700",78,",,7",59,",,7",64,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,2/3/2017,0,",,7,0700",78,",,7",60,",,7",62,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,2/4/2017,0,",,7,0700",80,",,7",61,",,7",76,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,2/5/2017,0,",,7,0700",80,",,7",74,",,7",77,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,2/6/2017,0,",,7,0700",80,",,7",73,",,7",76,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,2/7/2017,1.8,",,7,0700",78,",,7",62,",,7",72,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,2/8/2017,0,",,7,0700",79,",,7",64,",,7",74,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,2/9/2017,0,",,7,0700",76,",,7",59,",,7",60,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,2/10/2017,0,",,7,0700",78,",,7",59,",,7",74,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,2/11/2017,5.04,",,7,0700",78,",,7",69,",,7",70,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,2/12/2017,0.07,",,7,0700",76,",,7",68,",,7",73,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,2/13/2017,0,",,7,0700",79,",,7",69,",,7",78,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,2/15/2017,,,79,",,7",70,",,7",76,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,2/16/2017,0.67,",,7,0700",80,",,7",66,",,7",72,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,2/17/2017,0.06,",,7,0700",80,",,7",71,",,7",75,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,2/18/2017,0.01,",,7,0700",80,",,7",66,",,7",67,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,2/20/2017,,,80,",,7",67,",,7",71,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,2/22/2017,0.13,",,7,0700",75,",,7",68,",,7",72,",,7,0700",519523,,,,,,,,,,,
USC00519523,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,2/23/2017,0,",,7,0700",79,",,7",71,",,7",73,",,7,0700",519523,,,,,,,,,,,
